Id,Wohngebiet,Nachbarschaft,Bedingung1,Wohnungsklasse,Gebauedetyp,Wohnungsstil,Baujahr,Umbaujahr,Hausqualitaet,Hauszustand,Grundstuecksgroesse,Gelaendekontur,Grundstueckanordnung,Strassenlaenge,Fundament,Mauerwerktyp,Mauerwerkflaeche,Verkleidung1,Verkleidung2,Dachtyp,Aussenmaterialqualitaet,Aussenmaterialzustand,Kellerhoehe,Kellerzustand,Kellerbelichtung,Kellerbereich1,Kellerbereichgroesse1,Kellerbereich2,KellerbereichgroesseNAu,KellerbereichgroesseGes,KellerVollbadezimmer,KellerHalbbadezimmer,OberirdischeWohnflaeche,1Stockflaeche,2Stockflaeche,OberirdischeRaueme,Funktionalitaet,OberirdischeVollbadezimmer,OberirdischeHalbbadezimmer,Schlafzimmer,Kuechen,KuechenQualitaet,Kamine,Kaminqualitaet,Heizung,Heizungsqualitaet,Klimalanlage,Elektrik,Holzdeckflaeche,OffeneVerandaflaeche,GeschlosseneVerandaflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Poolflaeche,Zaunqualitaet,Garagentyp,Garagenbaujahr,Garageninnenausbau,Garagenautos,Garagenflaeche,EinfahrtGepflastert,SondermerkmalWert,Verkaufsmonat,Verkaufsjahr,Verkaufstyp,Verkaufsbedingung,Verkaufspreis
49,WN,Dornbus,Norm,70,1Fam,2Sto,1950,1960,7,7,2168.1,Ebn,Inn,22.578109093095215,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Gu,Ty,Ty,Mn,NAu,0.0,NAu,92.88,92.88,0.0,0.0,216.27,108.63,107.64,10,Typ,2,0,4,1,Du,2,Du,GasWO,Ag,J,SLSRo,5.04,0.0,28.62,0.0,0.0,0.0,Nan,Verbund,1950.0,NAu,1.0,31.41,J,0.0,6,2020,GeBU,Normal,207740.0
50,WN,Riederw,Norm,30,1Fam,1Sto,1940,1960,6,5,566.28,Erh,Inn,15.6,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Du,Du,Gu,Ty,Mn,DAR,34.56,NAu,34.56,69.12,0.0,0.0,71.1,71.1,0.0,4,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,N,SLSRo,0.0,12.69,0.0,0.0,0.0,0.0,Nan,Abgetr,1935.0,NAu,1.0,14.4,J,0.0,4,2018,GarK,Normal,77350.0
51,WN,Höchst,Norm,90,DoppH,1Sto,1967,1967,5,5,1119.24,Ebn,Inn,22.8,BetonSte,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,164.16,164.16,0.0,0.0,164.16,164.16,0.0,9,Typ,2,0,5,2,Du,0,Nan,GasWO,Ar,J,SichDu,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1968.0,NAu,2.0,43.56,J,0.0,1,2018,GarK,Normal,124100.0
52,WN,Altstad,Haup,190,2famU,2Sto,1910,1980,3,5,955.35,Erh,Eck,32.1,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,Du,Du,Ar,Ty,Mn,UWR,39.6,NAu,48.42,88.02,1.0,0.0,152.91,91.26,61.65,7,Typ,2,0,3,2,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,6.66,0.0,0.0,0.0,0.0,Nan,CarPort,1930.0,NAu,2.0,37.8,J,0.0,8,2019,GarK,Abnormal,80750.0
53,WN,Sachsen,Zubr,190,2famU,1Sto,1930,1960,5,4,1161.0,Ebn,Inn,18.0,BetonGeg,Kein,0.0,ZiegMau,Stuck,Giebel,Du,Du,Ty,Ar,Ke,UWR,117.0,NAu,0.0,117.0,1.0,0.0,102.6,102.6,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Ar,J,SLSRo,0.0,0.0,17.1,0.0,0.0,0.0,Nan,CarPort,1930.0,NAu,2.0,36.0,J,0.0,1,2018,GarK,Zuweis,81209.85
54,WM,Wiesend,Norm,160,StHAb,2Sto,1982,1982,4,4,133.56,Ebn,Inn,6.3,BetonSte,Kein,0.0,Zement,ZementPl,Giebel,Du,Du,Ty,Ty,Ke,DAR,22.68,NAu,26.46,49.14,0.0,0.0,98.28,49.14,49.14,5,Typ,1,1,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1982.0,NAu,1.0,22.77,J,0.0,5,2016,GarK,Normal,67490.0
55,WN,Nordend,Hbf,20,1Fam,1Sto,2008,2009,7,5,912.6,Ebn,Inn,23.4,BetonGeg,Kein,0.0,Vinyl,Vinyl,Walm,Gu,Du,Ag,Ty,Ke,SQ,12.96,GWR,34.11,148.5,1.0,0.0,151.2,151.2,0.0,7,Gro1,2,0,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,7.02,6.57,0.0,0.0,0.0,0.0,Nan,Verbund,2008.0,Aus,2.0,52.47,J,0.0,6,2019,GarK,Normal,181262.5
56,WN,Höchst,Zubr,20,1Fam,1Sto,1963,1963,6,4,1094.4,Ebn,Inn,38.4,BetonSte,ZiegGla,8.1,Holz,Holz,Walm,Du,Du,Ty,Ty,Ke,UWR,92.16,NAu,43.29,135.45,1.0,0.0,135.45,135.45,0.0,6,Typ,1,0,2,1,Du,1,Du,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,14.58,0.0,0.0,Nan,Verbund,1963.0,GAu,2.0,45.45,J,0.0,2,2019,GarK,Normal,127075.0
57,WN,Westend,Norm,60,1Fam,2Sto,2005,2005,8,5,884.52,Ebn,Inn,24.0,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,GWR,52.56,NAu,48.96,101.52,0.0,0.0,181.8,102.78,79.02,8,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,0.0,13.95,0.0,0.0,0.0,0.0,Nan,Verbund,2005.0,GAu,2.0,41.94,J,0.0,6,2019,GarK,Normal,203575.0
58,WN,Nied,Norm,60,1Fam,2Sto,2015,2015,8,5,921.6,Ebn,Inn,24.0,BetonGeg,ZiegGla,16.02,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,NAu,0.0,NAu,92.7,92.7,0.0,0.0,188.82,93.42,95.4,8,Typ,2,1,3,1,Ag,1,Gu,GasWO,Gu,J,SLSRo,17.28,4.68,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,GAu,3.0,79.02,J,0.0,3,2016,GarK,Normal,234175.0
59,WN,Hochsch,Norm,60,1Fam,2Sto,2010,2010,7,5,809.82,Ebn,Inn,20.4,BetonGeg,ZiegGla,10.8,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,GWR,47.43,NAu,22.95,70.38,0.0,0.0,148.68,70.38,78.3,6,Typ,2,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,6.3,0.0,0.0,0.0,0.0,Nan,Verbund,2010.0,GAu,2.0,47.88,J,0.0,6,2018,GarK,Normal,176375.0
60,WN,Nied,Norm,60,1Fam,2Sto,2017,2017,8,5,1131.12,Ebn,Inn,23.67702132289163,BetonGeg,Stein,22.14,Vinyl,Vinyl,Walm,Gu,Du,Ag,Ty,Du,GWR,60.21,NAu,20.34,80.55,1.0,0.0,163.62,80.55,83.07,8,Typ,2,1,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,17.64,9.36,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,Aus,3.0,69.66,J,0.0,8,2017,Neu,Unfertig,239275.0
61,WM,Bornhei,Zubr,50,1Fam,1.5V,1930,2007,5,7,496.8,Ebn,2St,18.0,ZiegFli,Kein,0.0,AsbeSch,AsbeSch,Giebel,Du,Gu,Ty,Ty,Ke,DWR,6.12,NAu,44.73,50.85,1.0,0.0,109.44,50.85,58.59,6,Typ,1,0,3,1,Du,1,Gu,GasWO,Du,J,SLSRo,0.0,0.0,16.2,0.0,0.0,0.0,MnPrv,Eingeb,1930.0,GAu,1.0,31.95,J,0.0,4,2018,GarK,Normal,97750.0
62,WM,Altstad,Haup,50,1Fam,1.5V,1958,2015,5,7,826.56,Ebn,Inn,17.1,ZiegFli,Kein,0.0,HolzSch,HlzSch,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,70.2,70.2,0.0,0.0,119.07,85.32,33.75,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1958.0,NAu,2.0,36.0,J,0.0,7,2018,GarK,Normal,104210.0
63,WN,Gallus,Norm,50,1Fam,1.5V,1930,1960,4,5,679.5,Ebn,Inn,15.0,ZiegFli,Kein,0.0,Metall,Metall,GiebelS,Ar,Ar,Ty,Ar,Ke,NAu,0.0,NAu,85.59,85.59,0.0,0.0,122.58,88.74,33.84,7,Typ,2,0,4,1,Du,0,Nan,GasWD,Ar,N,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Abgetr,1930.0,NAu,1.0,25.2,P,0.0,3,2017,GarK,Normal,81600.0
64,WN,Dornbus,Zubr,60,1Fam,2Sto,2002,2002,6,5,4779.63,Snk,Eck,22.447779879857904,BetonGeg,Kein,0.0,Hartfas,Hartfas,Giebel,Gu,Du,Gu,Ty,Du,GWR,88.65,NAu,53.55,142.2,1.0,0.0,175.77,97.11,78.66,9,Typ,2,1,3,1,Gu,2,Ar,GasWO,Ag,J,SLSRo,19.44,20.79,0.0,0.0,0.0,0.0,Nan,Verbund,2002.0,Aus,2.0,45.09,J,0.0,6,2017,GarK,Normal,204000.0
65,WM,Bockenh,Norm,160,StHau,2Sto,1983,1983,6,5,175.77,Ebn,Inn,6.3,BetonSte,ZiegGla,36.72,Hartfas,Hartfas,Giebel,Du,Du,Ty,Ar,Ke,UWR,27.81,NAu,15.66,43.47,0.0,0.0,88.83,43.47,45.36,5,Typ,1,1,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,6.48,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1983.0,NAu,1.0,23.76,J,0.0,6,2016,GarK,Normal,70550.0
66,WN,Hausen,Haup,20,1Fam,1Sto,1964,1964,5,5,1957.5,Hng,Inn,30.0,BetonSte,Kein,0.0,Hartfas,Hartfas,Walm,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,88.92,88.92,0.0,0.0,88.92,88.92,0.0,4,Typ,1,0,2,1,Du,0,Nan,GasWO,Ag,J,SichDu,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1964.0,GAu,2.0,46.8,N,0.0,2,2018,GarK,Normal,96050.0
67,D,Schwanh,Norm,20,1Fam,1Sto,2019,2019,8,5,777.6,Ebn,Inn,21.6,BetonGeg,Stein,6.48,Zement,ZementPl,Giebel,Gu,Du,Gu,Ty,Mn,GWR,84.24,NAu,32.76,117.0,1.0,0.0,118.26,118.26,0.0,6,Typ,2,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,12.15,10.08,0.0,0.0,0.0,0.0,Nan,Verbund,2019.0,GAu,2.0,49.68,J,0.0,9,2019,Neu,Unfertig,195037.6
68,WN,Ginnhei,Hbf,60,1Fam,2Sto,2015,2015,5,5,1973.7,Ebn,Inn,18.0,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Gu,Du,NAu,0.0,NAu,65.88,65.88,0.0,0.0,165.42,66.06,99.36,7,Typ,2,1,4,1,Du,1,Gu,GasWO,Ag,J,SLSRo,9.0,3.6,0.0,0.0,0.0,0.0,Nan,Eingeb,2015.0,Aus,2.0,33.48,J,0.0,7,2016,GarK,Normal,163319.0
69,WN,Höchst,Norm,80,1Fam,GSto,1977,1977,5,5,877.5,Ebn,Inn,22.5,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Ty,Ty,Du,DWR,36.0,DAR,9.0,88.2,0.0,0.0,88.2,88.2,0.0,6,Typ,2,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,6.12,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1977.0,Aus,1.0,34.56,J,0.0,10,2016,GarK,Normal,115175.0
70,WM,Altstad,Norm,190,2famU,1.5V,1915,2010,6,7,972.0,Ebn,Inn,18.0,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ar,Ty,Ke,NAu,0.0,NAu,43.38,43.38,0.0,0.0,172.08,109.89,62.19,7,Typ,2,0,3,2,Du,1,Du,GasWO,Ag,N,SLSRo,0.0,2.25,19.08,0.0,0.0,0.0,Nan,Abgetr,2013.0,NAu,2.0,60.48,J,0.0,4,2018,GarK,Normal,138550.0
71,D,Schwanh,Norm,160,StHAb,2Sto,2009,2009,7,5,336.15,Ebn,3St,10.5,BetonGeg,ZiegGla,19.62,Metall,Metall,Walm,Gu,Du,Gu,Ty,Ke,GWR,40.5,NAu,21.69,62.19,1.0,0.0,130.68,64.17,66.51,6,Typ,2,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,3.06,0.0,0.0,0.0,0.0,Nan,Abgetr,2009.0,NAu,2.0,45.54,J,0.0,3,2016,GarK,Normal,156315.0
72,WM,Eckenhe,Norm,120,StHAb,1Sto,2016,2017,8,5,427.5,Hng,Inn,13.2,BetonGeg,Stein,43.29,Vinyl,Vinyl,Walm,Gu,Du,Gu,Ty,Gu,GWR,141.57,NAu,0.0,141.57,1.0,1.0,146.25,146.25,0.0,5,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,11.07,0.0,0.0,0.0,13.77,0.0,Nan,Verbund,2016.0,Aus,2.0,48.42,J,0.0,12,2017,GarK,Familie,199750.0
73,WN,Nordend,Norm,20,1Fam,1Sto,1993,1993,7,7,974.25,Ebn,Inn,20.72684185961069,BetonSte,ZiegGla,15.66,HolzSch,Sperrho,Giebel,Gu,Du,Gu,Ty,Mn,GWR,67.23,NAu,46.17,113.4,1.0,0.0,113.4,113.4,0.0,6,Typ,2,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,13.68,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1993.0,NAu,2.0,53.82,J,0.0,7,2018,GarK,Normal,154615.0
74,WN,Kalbach,Norm,60,1Fam,2Sto,2004,2005,8,5,1103.04,Ebn,Eck,29.4,BetonGeg,ZiegGla,32.58,Hartfas,Hartfas,Giebel,Gu,Du,Ag,Ty,Du,GWR,92.88,NAu,38.79,131.67,1.0,0.0,235.98,135.0,100.98,9,Typ,2,1,3,1,Gu,2,Du,GasWO,Ag,J,SLSRo,16.74,2.88,0.0,0.0,0.0,0.0,Nan,Verbund,2004.0,GAu,2.0,64.08,J,0.0,4,2020,GarK,Normal,276250.0
75,WN,Kalbach,Norm,20,1Fam,1Sto,2008,2008,8,5,1050.75,Ebn,Inn,40.8,BetonGeg,ZiegGla,44.55,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,149.4,NAu,28.98,178.38,1.0,0.0,180.54,180.54,0.0,5,Typ,2,0,2,1,Gu,1,Du,GasWO,Ag,J,SLSRo,12.96,2.97,0.0,0.0,0.0,0.0,Nan,Verbund,2008.0,Aus,3.0,84.42,J,0.0,7,2018,GarK,Normal,297500.0
76,WN,Hausen,Zubr,20,1Fam,1Sto,2017,2017,5,5,756.18,Ebn,Inn,21.0,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Ke,DWR,18.54,NAu,82.26,100.8,0.0,0.0,100.8,100.8,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,2.7,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,J,0.0,12,2017,Neu,Unfertig,124950.0
77,WN,Hausen,Norm,85,1Fam,GFoy,1974,1974,4,5,1272.33,Ebn,Eck,45.0,BetonSte,ZiegGla,8.82,Hartfas,Hartfas,Giebel,Du,Du,Gu,Ty,Du,DWR,77.85,SQ,7.92,108.0,1.0,0.0,108.0,108.0,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,10.71,0.0,0.0,15.39,0.0,Nan,2Typen,1974.0,Aus,3.0,76.5,J,0.0,11,2018,VerA,Normal,147050.0
78,WN,Eckenhe,Norm,20,1Fam,1Sto,1961,1961,5,5,1179.72,Hng,Inn,37.8,BetonSte,Kein,0.0,Holz,Holz,Giebel,Du,Du,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,110.34,110.34,0.0,7,Ger1,1,1,2,1,Du,1,Gu,GasWO,Ar,J,SLSRo,15.66,2.16,10.8,0.0,20.52,0.0,Nan,Verbund,1961.0,Aus,2.0,36.0,J,0.0,6,2017,GarK,Normal,130475.0
79,WN,Hausen,Norm,20,1Fam,1Sto,2004,2005,8,5,890.28,Ebn,Inn,22.8,BetonGeg,Kein,0.0,Vinyl,Vinyl,Walm,Gu,Gu,Gu,Gu,Gu,GWR,120.69,SQ,4.86,151.11,1.0,1.0,162.27,162.27,0.0,6,Typ,2,1,3,1,Gu,2,Du,GasWO,Ag,J,SLSRo,11.61,5.76,19.98,0.0,0.0,0.0,GuHol,Verbund,2004.0,NAu,2.0,43.38,J,0.0,2,2020,GarK,Normal,242250.0
80,WM,Wiesend,Norm,160,StHAb,2Sto,1980,1980,4,5,170.46,Ebn,Inn,6.3,BetonSte,Kein,0.0,Zement,ZementPl,Giebel,Du,Du,Ty,Ty,Ke,DAR,22.68,NAu,26.46,49.14,0.0,0.0,98.28,49.14,49.14,6,Typ,1,1,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,2.16,0.0,0.0,0.0,0.0,Nan,CarPort,1980.0,NAu,1.0,25.74,J,0.0,4,2016,GarK,Abnormal,60350.0
81,WN,Höchst,Norm,20,1Fam,1Sto,1981,2016,4,7,810.0,Ebn,2St,18.0,BetonSte,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Gu,Ty,Ty,Ke,DWR,21.6,NAu,56.16,77.76,0.0,0.0,77.76,77.76,0.0,5,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,18.0,0.0,0.0,0.0,0.0,0.0,GuHol,Abgetr,1996.0,NAu,2.0,51.84,J,0.0,7,2019,GarK,Normal,110500.0
82,WM,Altstad,Norm,50,1Fam,1.5V,1950,1995,4,6,686.52,Ebn,Inn,18.9,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Du,Gu,Ty,Ty,Ke,NAu,0.0,NAu,72.09,72.09,0.0,0.0,149.04,98.55,50.49,8,Mit,2,0,2,1,Du,0,Nan,GasWO,Gu,J,SichDu,16.83,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1968.0,NAu,2.0,39.6,J,0.0,5,2018,GarK,Normal,101289.4
83,WN,Höchst,Norm,20,1Fam,1Sto,1970,1970,7,6,1105.65,Ebn,Inn,20.552082232769752,BetonSte,ZiegGla,11.52,Sperrho,Sperrho,Giebel,Du,Du,Ty,Ty,Ke,UWR,48.96,NAu,70.65,119.61,0.0,0.0,119.61,119.61,0.0,5,Typ,1,1,3,1,Du,2,Gu,GasWO,Gu,J,SLSRo,0.0,0.0,18.27,0.0,0.0,0.0,Nan,Verbund,1970.0,NAu,2.0,39.69,J,0.0,8,2019,GarK,Normal,149600.0
84,WN,Höchst,Zubr,20,1Fam,1Sto,1978,1978,5,5,864.0,Ebn,Eck,24.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,DWR,68.22,NAu,26.37,94.59,1.0,0.0,94.59,94.59,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1978.0,GAu,2.0,45.36,J,0.0,7,2016,GarK,Normal,120700.0
85,WN,Sossenh,Norm,20,1Fam,1Sto,2017,2018,8,5,856.8,Hng,Inn,21.3,BetonGeg,Stein,30.42,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Gu,GWR,136.17,NAu,11.25,147.42,1.0,0.0,148.14,148.14,0.0,7,Typ,2,0,3,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,17.28,3.96,0.0,0.0,0.0,0.0,Nan,Verbund,2018.0,GAu,3.0,72.0,J,0.0,4,2018,Neu,Unfertig,249115.45
86,WN,Nied,Norm,60,1Fam,2Sto,2018,2018,10,5,1213.02,Ebn,Eck,29.1,BetonGeg,Stein,37.8,Zement,ZementPl,Giebel,Ag,Du,Ag,Ty,Gu,GWR,120.42,NAu,34.56,154.98,1.0,0.0,206.64,155.52,51.12,10,Typ,2,1,3,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,34.38,24.66,0.0,0.0,0.0,0.0,Nan,Eingeb,2018.0,GAu,3.0,75.78,J,0.0,6,2019,VerZ,Normal,384157.5
87,WN,Höchst,Norm,20,1Fam,1Sto,1973,1973,5,7,742.5,Ebn,Eck,18.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,DWR,25.92,NAu,68.85,94.77,1.0,0.0,94.77,94.77,0.0,6,Typ,1,0,3,1,Gu,0,Nan,GasWO,Gu,J,SLSRo,21.6,0.0,0.0,0.0,9.81,0.0,Nan,2Typen,2004.0,GAu,2.0,62.28,J,0.0,7,2017,GarK,Normal,120785.0
88,WN,Höchst,Norm,20,1Fam,1Sto,1957,1960,5,7,875.16,Ebn,Inn,20.4,BetonSte,Kein,0.0,ZiegMau,ZiegGla,Walm,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,84.42,84.42,0.0,0.0,93.87,93.87,0.0,5,Typ,1,0,2,1,Du,1,Gu,GasWO,Ag,J,SLSRo,11.25,4.32,0.0,0.0,0.0,0.0,GuHol,Abgetr,1957.0,NAu,1.0,24.57,J,0.0,5,2016,GarK,Normal,116450.0
89,WN,Flughaf,Norm,160,StHAb,2Sto,1988,1988,6,5,212.76,Ebn,Inn,7.2,BetonSte,Kein,0.0,Sperrho,ZiegAll,Giebel,Gu,Du,Gu,Ty,Ke,DWR,25.11,NAu,51.84,76.95,0.0,0.0,131.04,76.95,54.09,6,Typ,2,1,3,1,Du,1,Du,GasWO,Du,J,SLSRo,13.23,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1988.0,Aus,2.0,39.6,J,0.0,4,2019,GarK,Normal,117300.0
90,WN,Höchst,Norm,20,1Fam,1Sto,1967,1967,6,3,756.0,Ebn,Inn,21.0,BetonSte,Kein,0.0,ZiegMau,ZiegGla,Walm,Du,Du,Ty,Ty,Ke,DWR,17.01,DAR,56.52,133.02,1.0,0.0,133.02,133.02,0.0,6,Typ,1,1,3,1,Du,2,Gu,GasWO,Gu,J,SLSRo,10.26,0.0,0.0,0.0,19.44,0.0,Nan,Verbund,1967.0,GAu,2.0,39.78,J,0.0,6,2019,GarK,Normal,133025.0
91,D,Schwanh,Norm,160,StHAb,2Sto,2019,2019,6,5,270.0,Ebn,Inn,9.0,BetonGeg,Stein,6.84,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,26.46,NAu,28.62,55.08,0.0,0.0,110.16,55.08,55.08,4,Typ,2,1,2,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,21.06,0.0,0.0,0.0,0.0,Nan,Abgetr,2019.0,GAu,2.0,47.52,J,0.0,6,2019,Neu,Unfertig,147673.05
92,WN,Dornbus,Norm,80,1Fam,GSto,1981,1981,6,7,793.44,Ebn,Inn,24.0,BetonSte,ZiegGla,7.2,Hartfas,Hartfas,Giebel,Du,Du,Ty,Ty,Du,GWR,45.36,NAu,45.54,90.9,1.0,0.0,94.68,94.68,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Verbund,1981.0,NAu,2.0,39.6,J,0.0,6,2020,GarK,Normal,131750.0
93,WN,Ginnhei,Hbf,60,1Fam,2Sto,2009,2009,7,5,1430.64,Ebn,SG,22.595881258536668,BetonGeg,ZiegGla,18.9,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,DWR,82.17,NAu,23.76,105.93,1.0,0.0,208.08,110.07,98.01,8,Typ,2,1,4,1,Gu,1,Du,GasWO,Ag,J,SLSRo,26.82,0.0,0.0,0.0,0.0,0.0,Nan,Eingeb,2009.0,Aus,3.0,59.22,J,0.0,5,2019,GarK,Normal,208250.0
94,WN,Sachsen,Zubr,50,1Fam,1.5V,1885,2006,5,8,570.78,Ebn,Inn,16.2,BetonSte,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Gu,Ty,Ty,Ke,NAu,0.0,NAu,70.2,70.2,0.0,0.0,91.8,70.2,21.6,6,Typ,1,0,2,1,Du,0,Nan,GasWO,Gu,N,SLSRo,0.0,0.0,15.84,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,N,0.0,5,2020,GarK,Normal,79900.0
95,D,Schwanh,Norm,20,1Fam,1Sto,2017,2018,7,5,675.0,Ebn,Inn,18.6,BetonGeg,Stein,18.9,Zement,ZementPl,Giebel,Gu,Du,Gu,Ty,Ke,GWR,81.18,NAu,28.44,109.62,1.0,0.0,109.62,109.62,0.0,6,Typ,2,0,2,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,15.12,15.12,0.0,0.0,0.0,0.0,Nan,Verbund,2018.0,Aus,2.0,41.58,J,0.0,4,2018,Neu,Unfertig,195795.8
96,WN,Sachsen,Norm,20,1Fam,1Sto,1960,2005,4,7,864.0,Ebn,Inn,18.0,BetonSte,Kein,0.0,Vinyl,Hartfas,Giebel,Du,Du,Gu,Ty,Ke,UWR,39.78,NAu,56.25,96.03,0.0,0.0,96.03,96.03,0.0,4,Ger2,2,0,2,1,Gu,0,Nan,GasWO,Du,J,SLSRo,26.1,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2006.0,NAu,2.0,39.24,J,0.0,2,2020,GarK,Normal,108800.0
97,WN,Sachsen,Norm,85,1Fam,GFoy,1976,1976,6,5,756.0,Ebn,Inn,21.0,BetonSte,Kein,0.0,Vinyl,Vinyl,Giebel,Du,Du,Ty,Ty,Gu,SQ,16.83,DAR,0.0,73.26,1.0,0.0,82.17,82.17,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Gu,J,SLSRo,0.0,0.0,22.68,0.0,0.0,0.0,Nan,Abgetr,2000.0,NAu,1.0,21.6,J,0.0,5,2017,GarK,Normal,109650.0
98,WN,Höchst,Norm,80,1Fam,GSto,1975,2009,5,8,841.5,Ebn,Inn,25.5,BetonGeg,Kein,0.0,ZiegMau,ZiegGla,Giebel,Du,Gu,Ty,Ty,Gu,DWR,56.97,NAu,52.74,109.71,0.0,1.0,113.85,113.85,0.0,6,Typ,2,0,3,1,Gu,1,Gu,GasWO,Gu,J,SLSRo,0.0,8.28,0.0,8.64,0.0,0.0,MnPrv,Verbund,1975.0,GAu,2.0,45.18,J,0.0,10,2018,GarK,Normal,152915.0
99,WM,Altstad,Haup,30,1Fam,1Sto,1955,1960,4,6,414.72,Ebn,Eck,14.1,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Gu,Ty,Ty,Ke,NAu,0.0,NAu,67.23,67.23,0.0,0.0,67.23,67.23,0.0,4,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1955.0,NAu,1.0,19.8,J,0.0,6,2020,GarK,Normal,68000.0
